driver_id,applicant_fountain_id,pu_ca,predicted_driver_ca,no_packages
371770,aa317339-69ac-41e0-82ab-af8e0f047146,Wolverhampton,,963
401267,fc2f391f-d3f5-4b67-ae1d-f100c71e3692,London Outer N,,1783
402530,02f69865-5276-4cb6-a261-14e897c5d51f,London Outer NE,,217
363390,780bb9ce-bb2b-45c0-81c7-11cc8a108b6c,Teesside,,4468
392596,11ef349f-2dbd-450b-af43-70e29fa7d984,Southampton,,1165
343908,76402f0e-d5bd-4588-ad92-4dee053b44e8,London Outer SW,,3682
343921,145562a6-e35f-4900-9389-e57ab2382aeb,London Inner S,,210
391293,8fc0666a-2b36-4ecd-b46a-9cc74d8b4d8a,London Border W,,3856
388482,4e6cdbdd-1be6-4838-8001-929b739562e3,Nottingham North,,408
396051,3359c1ea-4c10-4df8-b69c-770e8df46c48,London Border NE,,1400
343196,3f4150d6-7b07-410e-ad59-477db6cca957,London Outer NE,,5196
360001,7f860fe1-8f9a-4234-9379-7f6133660887,London Outer SE,,2882
358126,8d199be0-70ac-49da-8bbd-54202c5250c2,London Inner E,,1326
350217,c5e0666d-a846-4913-82ed-c5081734934e,London Border N,,1793
358916,6012cb8b-87c6-45ec-9130-754fff70730a,London Outer SW,,2856
391381,afe5e347-a32e-4f07-aa7f-c575b8567483,Southampton,,3103
369817,33aec258-baae-4241-b200-7dab56a5f559,Chesterfield,,5871
344438,b8389604-86a8-4f9e-be47-eb5f570cf803,Hull,,3988
387479,aa9659cb-3616-417c-afd1-5ed5085addec,London Outer Upper NW,London Border W,1589
390697,79a536d8-3d33-4127-aa66-dfbc8dbe6783,Bristol - Filton and Patchway,,2016
398800,38f9bf05-3371-4a3c-b6d2-f83ab64e6373,Teesside,,1445
386563,031ea92b-50cc-4d5c-9186-6caeb30c07ac,London Border N,London Border N,152
376789,99a31091-f9e0-41e6-8b56-e52c411146d7,Liverpool Wirral,,2955
382592,7768c706-bf96-4084-b5c5-4565ab64dfa9,London Inner E,,1266
392887,6daf5224-1f86-4994-8744-b1998ce34fed,Stockport,Stockport,296
395819,550eed0c-8814-4382-a19b-071aa24def15,London Outer SE,,438
367178,851a8655-17a0-49e8-af14-150cca25a07a,Sheffield,,446
366014,82bfeaac-84b3-421f-8450-dc03c5a18fe8,Leicester,,2090
401594,ae3f6f29-8852-4c56-9d0f-be5bf5fd6cd2,London Outer E,,1706
393105,008b622e-f6a0-43e7-b9ff-2193e23407af,Liverpool North,,1946
358148,977cdbc0-9910-41ca-ab6e-10c2ac3f572b,London Border NE,,4576
346608,2c50c94e-77fa-4106-89f9-fa31e3ced2e2,Liverpool Central South,,2478
403463,480157af-fbe9-47ca-9509-1c4593d2c6d4,Cardiff,,912
342204,cac7e504-1f1f-4290-97a9-c2a114902873,London Inner S,,220
365688,6108e3aa-0be3-4ecb-abbd-0ac01cbbef72,Liverpool North,,2508
392823,c707518b-ab62-4c3d-9066-18c404968ac3,Bolton,,2745
358464,df024a50-49ca-4ffc-98eb-aa5d12b8bc84,London Outer Lower NW,,1131
394549,d917d0e2-2b77-4db5-a7ea-64e02a4ee148,London Border N,,3877
395986,da755465-1350-4d3c-89dd-7118395a6579,Liverpool Wirral,,224
401904,dd886d7d-a408-435d-9f54-950d2f097042,Manchester East,,2191
339679,36bae13b-236a-4404-8c3f-90f14aeb58b2,Reading,,1162
377737,740edf9a-1d2e-4024-8b94-4c441cc12563,Gateshead,,1238
373532,d7f852f0-86f6-479d-9139-70c3c5a792c7,London Inner N,,1937
385396,97f93445-9837-4f2e-be34-ddc3f5fcf96a,London Outer Upper NW,,4071
382846,e7d737c7-9c42-41be-81ca-4caccee200ff,Rotherham,,9453
350159,70acdc50-678c-4d85-a60b-20ddda9246a1,Liverpool North,,787
398626,bfc76d35-3d2a-4c86-9703-fe04c7d06574,Blackpool South,,4168
362069,e6ecf00a-5b33-4032-92f2-29cb345b773f,Liverpool Central South,,775
366647,1bad3e02-3447-4526-91b9-15106df4c481,Stockport,,2279
387946,c0478621-1cf0-4ef0-8763-385155213a46,Manchester City,,2029
388042,9272a2a2-86bb-4b4f-8af9-76c901cce6ee,Sheffield,,651
339370,5926bc9a-c279-4276-a0d3-f6eb9348f444,Liverpool North,,570
381048,e9583af0-756d-4f21-a51a-61dfa56fd74d,London Border NE,,5187
394498,f36f9654-16ba-418f-879e-c1b566ca38c1,London Border NE,,3596
367696,03540dfa-78ca-4f34-b0d2-f055121c2bf7,Darlington,,2915
363915,827858a5-f94b-4018-ab18-f09658dda211,London Outer N,,2447
354440,35c7f768-7355-4e38-8ba9-1f46fdd51211,London Border W,,668
366024,8de5b186-b8e7-4e5f-b286-2d3ee33e9cfa,Northampton,,2278
339332,87d815cb-0c72-4dd5-b679-d510ed56c461,Exeter,,3312
373743,ae811d7f-da1d-44f6-832b-6bed09d1921e,Hull,,668
368406,22e349bd-f089-479c-8c19-0be6469b1249,London Outer E,,87
379726,6b223a7f-3161-4172-a0fd-6b146dc91957,London Inner N,London Inner Upper NW,374
396734,73fa1aee-1136-4ff3-8ee2-6424c3b8a4f4,London Outer N,,1728
388079,9ef7a4ee-0aea-4855-80cd-01e0c8c98e8c,Stourbridge,,6899
399768,c536d260-0f6c-423a-b55b-dbc445671f3e,London Outer SW,,1399
368778,aeea6500-7bd8-4a69-8180-77a6aac1e555,London Outer N,,215
345738,b822bcb0-1e1f-41b5-8a43-a0c7901dc3b1,Liverpool North,,375
358326,ea21c00b-6949-43ca-8b19-cf3509a59d5e,London Outer SW,London Outer SW,1766
382937,42d62c60-b830-4fbf-893d-6306959b0513,London Inner E,,223
350573,ef5cc3b9-287b-45dc-a8bc-11cad8ea8b45,London Border E,London Border E,661
398335,cd6e4b79-f800-499e-9f8a-8dd92f8b97db,London Outer S,,4209
400318,5fb2d144-556e-49cb-90ea-155100ca796c,Southampton,,592
368316,fd795bc9-5f76-469a-bd12-8ad7f6b6126e,London Outer Upper NW,,1212
381042,834d0ce7-5129-4acd-bbc7-141e2de0db3f,Oxford,,1087
376710,25217bf6-4ee3-478f-98b2-db52047eb4bd,London Outer N,,1742
338791,c8484358-d346-48ce-8c15-009b67be7ba4,Hull,,2095
400221,9d01a5f5-7f84-4042-bf7d-78979786ba51,London Inner W,,4668
403112,74017fe5-7d45-46c6-9092-6354d46a16a3,London Border NE,,119
382935,b3001934-438d-4d0e-ac49-8960a054a1cd,London Inner E,,5
354543,6e2a8289-ddd6-451a-9303-209a53476481,London Inner S,,479
431957,8b333b53-b7c3-4709-8806-cbef9181b7c4,London Outer E,,29
374763,f5a0a510-d218-4498-aa05-55a3d2352746,London Outer N,,665
441351,d714c94a-d630-4df9-8a2c-b7e47602bcc1,Liverpool Wirral,Liverpool Wirral,454
398566,026ff5ab-d990-46db-b2ca-e2e746172485,London Outer NE,,160
425367,865283a8-be76-442f-a0ad-e9334ea55a27,London Outer E,,1207
369903,9d406690-3b75-40e2-a802-d2516873b8ec,London Inner N,,454
457761,2984d88e-f27e-4573-9f7d-51062df876de,Derby,,894
380976,c6b873d0-3922-4e1a-8d5b-8cee928d5108,London Border NE,,216
400117,b2d323cf-5a1f-4fd6-b0f5-432b084fa5ff,London Outer SE,,17
430412,94529f9b-3b49-4b8e-9a3d-718a802d4848,Walsall,,924
454803,0385aad6-93f7-4af9-993b-d6aac0f8b78b,London Inner E,London Inner E,87
436200,3e69fbb8-a00c-47f2-97ac-213e602f2664,UNKNOWN,,189
469883,e315f580-d617-4cf3-a3c8-8d8613788b01,Northampton,Northampton,518
475060,d8e6f274-c81a-475f-936e-7d4eefd2be06,Bournemouth,,581
385656,22c541da-df4d-43e6-8f5c-6e60c4fb85d8,London Outer S,,93
431915,6d2f7705-97b7-4a70-8a23-aa274e3d11a9,London Outer S,,1497
409062,155c0367-2995-4dd6-a67a-e05f3d01d5a0,London Outer E,,1762
458255,cd27af92-398a-4411-b740-3980b7642bb2,London Outer Upper NW,London Inner Lower NW,13
466073,c0d5e4cd-09eb-4bc5-af38-89a669e7e6c0,London Outer NE,London Outer NE,267
432415,3acdbf03-f295-43de-a396-1e1329844a1c,Stockport,Altrincham,13
380303,fe0680f1-b9f0-4b9c-b148-6db8982a203c,Sunderland,,879
467875,04078494-fed7-4a16-bb10-88523f960c2b,Outer Leeds,Outer Leeds,140
451280,cb5ac2c0-384a-418c-a120-dcae1d3694ae,London Outer NE,London Inner Lower NW,630
390004,2b4e572e-079d-45ab-bd2d-5b1228c783ea,London Inner Upper NW,,610
472836,32594896-ee6e-4f0f-81ff-4e4b94fa696d,St Helens,St Helens,202
416198,b8361e74-4ab4-4eff-b7b3-aa3a6b0c5d8d,Wakefield,,138
439311,8331132a-4530-485a-be82-fbd708c1a29e,Leeds City,Leeds South,571
462356,cdccceda-57fd-44b4-8327-0fd46bca0eab,London Border NE,London Outer NE,827
361897,80b0a499-635d-4461-abd1-2ae10f49c9b9,Cardiff,,2951
442815,4bfaf9d6-74b8-4695-b1d7-6e51129872ed,Manchester City,,216
387903,33470a78-c145-42d3-b1ec-d581aad95dd0,London Outer N,,613
434093,b98cd87f-52ce-403b-9aea-737c5b28890a,Sunderland,,360
473123,55971326-1b13-426a-8eda-275aa8afcceb,Wolverhampton,Wolverhampton,514
391297,aeefad42-edce-4afe-bdf9-df3a17536e4d,London Outer Upper NW,,90
394462,9ce0e8a7-1065-42c4-9042-518a9a4ca979,London Inner S,,355
466395,a6a44389-4f2b-4201-b3e1-d3be987bfb72,London Outer SE,London Outer SE,348
411292,650d72cd-67af-4c9c-b7ba-26c738b6a458,Manchester City,,188
347766,091659a5-0b79-43a3-bd62-58ca028d75ad,London Outer Upper NW,London Inner Upper NW,103
377495,9f117cb9-6e5e-4a9c-b656-5a89157f136e,London Outer Upper NW,,14
407669,0738dad8-de3c-4735-92b8-5cda6fa0e891,London Outer NE,,1044
365802,34e2f266-bcba-4c9e-9cb9-405ebec425be,Stockport,,341
390212,f595b5f3-cf40-4b6e-a01c-e8c5b8cb563f,Oldham,,2647
440873,55a3fc47-dd1f-4a98-9f83-9670136c4162,Gateshead,,207
406519,5fca93c5-1707-4aba-ad80-a9f6c30c93ad,London Outer N,London Outer Upper NW,540
458892,8141486e-b9ad-46ab-8d21-272cd93cda97,London Outer E,London Outer N,1138
402439,8a1058e2-ae7d-4e66-9142-3108e8a5a36a,London Border NE,,4
410508,9afbab92-dc9c-44ae-a4b0-6223ec8a3686,Newcastle,,1286
428396,dac4ffba-095e-4495-b8ce-99d9018ba378,London Outer NE,,149
435982,654730a2-b91f-4dd3-97bb-e39f807f4b11,Warrington City,,1625
429016,814313f9-3800-4209-8dae-ab6d91230591,Hull,Hull,1406
432174,432ae2bb-19d7-4123-9d28-defac9dc257f,Wolverhampton,,1118
473633,aa219db1-0c18-425a-8980-63a064cfee5e,London Outer NE,London Outer NE,327
445554,e9aa56a7-3a90-4393-922b-6f0794f48384,Gateshead,,155
469646,a0b24459-78a6-41c6-95bd-1eae2c08932d,London Inner S,London Outer S,291
410767,42af0091-a8db-4380-b5e1-399d4951b47d,London Inner N,,7
426584,0b19dae8-e1ab-4660-843a-328fe73c9c42,Gateshead,,289
406004,1c3776d7-1a0a-4c33-b109-02391a70f28a,London Inner S,,85
435324,2c1e6135-5f84-464d-87f6-2c7fefc7cd1a,Plymouth,,277
469650,b7d6d050-7b11-46d0-9c60-2c72e2f40b04,London Outer S,London Outer SE,10
457827,c3f272eb-1b05-4eae-8e97-a2badb10dfe8,Nottingham Central,Nottingham Central,61
367736,2ed7886f-a21e-4ce7-ba50-7df5b9e2b138,Liverpool East,,49
445548,17f713db-bc6c-4d49-991b-52c25fb781cc,Gateshead,Gateshead,441
447864,69321e8c-a844-4c21-aefc-eed97e6a8163,Liverpool Wirral,Liverpool Wirral,105
435327,db0b6009-c215-435a-a7a6-75f91a72e1cb,Southampton,,1316
458156,7be577ee-84cb-4fd5-ae56-ff92f9a7f855,London Inner S,London Outer Upper NW,8
407759,1993bd74-d40b-4d65-a32f-5fca2884e72b,London Border N,,33
465806,b2c6e736-8c65-4839-a704-9dd0d21fae7d,Oxford,,163
386042,7d70802b-f43d-42c9-958c-8e322ba6f944,Hull,,310
393895,a6ca0e91-3b62-4ef6-a624-300b155141d8,Teesside,,24
473380,d965ff6e-7f8f-413c-84fd-656a1009d21f,London Border N,London Border N,111
408638,c480d2db-8b09-49b4-9c6e-8373820edc92,London Inner E,,29
473363,ec54969b-8bed-41e6-bbe4-4ccd08048f97,London Border W,London Outer SW,34
417296,7b2ab3cd-1ffe-4c56-a504-a52a2fb322e5,London Inner Upper NW,,773
466006,5954e0b8-6584-45a2-890e-36a0cd61946c,London Inner S,London Inner S,49
452650,5126b1c4-906c-473a-8bd5-dbdfb17b6259,Basildon,Basildon,502
408846,752a0df3-2655-49f9-8861-3fb2278cd88f,London Outer E,London Outer E,2254
403428,fe65744e-f64e-47fa-8ae1-34472076a5f9,London Inner N,,64
435042,db6124f0-4bb4-4ad6-af65-2b95a1a4a89e,London Outer S,,356
419833,9842ceb1-2856-43dc-b218-476319c25d30,Newcastle,,177
420150,6ecc7a47-2859-46a7-865f-c412d3f4848b,Newcastle,,1258
456265,48c36c63-9b01-4c68-aabc-cc0f250e84c3,London Outer S,London Outer South,733
407641,b1654650-dc4b-429b-8af0-ebb7cffa6c83,London Outer NE,,1364
403148,6811bbec-b017-49d6-b168-0f2b1ce16a8f,London Inner S,,751
366898,5c6e0c89-d60e-415d-9d79-55e486f8bdbd,London Inner Upper NW,,109
432848,c7d5fd8c-a725-4238-9635-7fe8dce39324,,Outer Leeds,10
432962,2d6f0060-10d1-491e-a8be-0ab8dfab798a,London Border NE,,81
429582,4fe89a5f-5f5d-41b5-94f3-8b65a20d1ec4,Southampton,,261
355802,a03effa6-8077-40a2-b201-4ee1780ac553,Newcastle,,334
350901,5d9abedc-73ab-4959-b0fe-629486245fb1,London Outer E,,696
350437,2eb51085-32b7-4ccc-ac82-d752c4ccfb0b,London Outer N,,5106
338252,4c2bca6c-cdb9-4326-9a34-2a13b30a4b8d,Stourbridge,,3305
362600,6840f0d0-42a8-4185-9077-e95ec7d6eaa2,London Inner E,,6310
367217,e8832626-355a-45eb-b0fd-c497032deefe,London Outer SW,London Outer Upper NW,2938
369896,8c6334a4-71cd-4606-b58d-021007150132,London Outer NE,,452
401292,767654a6-9b04-4c2a-b5fb-22fe10166a38,Oxford,,2762
400063,e0cf789d-5104-43f8-b72c-bb1cc0002906,London Inner E,,936
401270,7b714ead-4aa4-48c0-bb6c-182d9bbd2d6b,Birmingham East,,1349
400124,118ef340-7c11-474a-96e3-5a51201aa8cc,London Inner S,,789
382603,b9dcf46b-88fd-4c92-94f7-433f917bf425,London Inner N,,2401
385574,61756ae9-0c12-46ac-94ad-6dec187184c1,Teesside,,3974
365808,5254a613-6ec1-404a-81e2-9c5636a8462a,Liverpool Central South,,4673
388311,3fd59284-5bac-4709-b374-19281d0647f4,London Inner N,,1473
394150,eb088f19-e077-4c09-a272-7f4285009b14,Cardiff,,3815
342095,0a1e51d9-4463-41e4-a2cc-8a03f2e22754,Sheffield,,3870
354263,4ec70750-1987-448f-8f2c-8295ce6611b1,London Outer N,,2586
383092,a102e3ad-f746-4719-ac74-1f77202fb9fc,London Outer N,,1002
373689,b5beb3e4-5517-4e20-aff8-f03225069857,London Outer Upper NW,,181
338144,9b292fad-72fb-460a-b0b6-975acd179a7a,London Outer N,,2145
402133,14538bf6-76b5-4a71-932d-fd9c9c6e2e5d,Teesside,,519
348116,4e276615-429f-4998-9611-404ab2aaf818,Newcastle,,3304
362968,8387ecc8-2fbd-43b8-8d3b-cc311996dd94,Liverpool Wirral,,2015
358464,df024a50-49ca-4ffc-98eb-aa5d12b8bc84,London Inner Upper NW,,388
391748,8be4f80d-c5b2-49b4-8904-56b7de410961,Cannock,Dudley & West Bromwich,4487
361996,fee9dfb8-f24a-4301-a21a-7baafbde7aee,Hull,,2794
399516,a6528e94-cf5b-4d7b-bf92-46beda3ed7af,London Border NE,,1360
397184,0139663e-0364-41f8-ac2c-36250f90d99b,Darlington,,1906
359056,37cd61ee-459d-4d24-9510-0aa196946033,Newcastle,,3079
398749,b2cdf1fd-3749-48bb-b608-9e732a9f4d21,Wolverhampton,,3833
403512,550276f3-8a31-4f3d-81c8-63475bc59a8a,Cardiff,,399
388894,cb910748-fc4d-4542-9105-53e2d3c3a44a,London Inner N,,628
374303,945607bc-190f-46a9-ab92-5d40c9752fd6,London Border N,,2229
342403,2b5c72c8-6896-411b-9014-e792fe645923,London Border N,,1437
370082,ee818364-421f-4be5-a9d2-dfa16836ab3e,Dudley & West Bromwich,,3209
385080,b5f4621c-0b4f-42e8-838a-90202b7f2d13,London Outer NE,,1237
392650,b09cf23d-50f3-4c52-ac9c-07220c914eff,London Outer N,,2894
376880,ded1f8d3-6989-4d96-b3a5-b6f298edda69,London Inner E,,425
402581,59bd8c3b-9c99-4bb0-a6a7-2e45d5c5086e,London Outer S,,133
396035,7a301d06-b67b-4219-ade1-14d5abef1511,Sheffield,,2882
350057,d231a536-e19c-4cbb-845c-f0e5ee94a025,London Outer N,,7835
396554,7b2c8f1d-6ca2-4192-85d2-f8007e448fcd,Southampton,,2570
371260,7e6c2fe2-0694-4e14-9083-c4047dc8051b,Gateshead,Gateshead,155
386525,7f521fb1-ff45-4d23-a32b-1424d54b628d,Blackpool South,,3720
358470,ca97bb36-9853-436d-b951-a487b65a6790,London Inner N,,320
366687,a659f300-ce48-48e9-a3dc-d1fb1fe60c45,London Border NE,,3267
367253,858521d8-e2ab-4157-aaf3-da79c16c1fc1,London Border N,,2573
373658,38d66614-8f22-4ab0-8479-90c18fd0c081,London Border N,,2145
358446,46585a73-b1e1-487f-8410-3f35c555aab6,London Inner E,,3769
395744,db2a0924-8f80-4cb2-a02c-8debb51108e2,London Outer N,London Border N,256
373798,77a4dd56-64be-4294-9b29-7e56e45c82ca,London Outer E,,2630
401138,b195f40f-2bd3-481b-b6b7-0d89ddb1a313,Blackpool South,,1475
365958,7ba2699c-4cf1-46e3-9da3-1ae5a0752087,Gateshead,,3430
387554,0fb0ccdc-9fb3-479e-b77f-2ca8fc1fb510,London Border NE,,846
340429,1e64009d-1683-44fe-acdf-a48ec54b58b9,London Inner N,,472
342470,a6346f2a-e024-4e55-a432-588a7c83b249,London Border N,,894
346518,e735591d-963b-4440-8da2-8ee01c61742a,Dudley & West Bromwich,,2167
396767,668dcd0d-142c-4596-9d9b-35d9af3f9eb0,London Border NE,,2722
341757,d62e46ce-e305-40c8-a261-66e5ed24b798,Manchester East,,1434
365983,b25948b5-a315-421d-b043-1c2518f48ca9,Sunderland,,1005
364500,99ca1453-4fa6-4c3a-80a2-998ccadfd4af,London Border W,,4656
346532,d3e0bbb6-537e-4c68-98c6-aae6c95814d9,London Outer E,,6774
358560,c32bdf4f-d613-487e-aa8b-63a646bbcf74,Altrincham,,1841
339669,73c8693c-63e4-4b8d-8503-81d83763555f,Birmingham North,,2606
344570,80574e41-a9b8-46a9-9e68-1298f7372de3,Sheffield,,3106
399490,b93462ed-087d-4d41-9f27-f10a171259fd,London Inner N,,495
347706,d0a5a49f-85fb-4c69-b7fb-784da5d48efd,London Inner Lower NW,,4346
363004,4b5e1e34-5d32-4cab-b982-fef13a6ff406,London Outer SE,,3043
398348,8082b672-75e8-44cc-a4cb-c25842c94fe2,Oldham,,2009
358373,c980d6ee-0046-4129-9417-06fffbb9b3fb,Liverpool North,,2487
362689,75069d15-fe55-480b-b7fc-aa0edf7ed375,London Inner E,,2152
382908,fd216607-2e10-4a40-8db3-bc159581b73d,London Inner E,,1565
342989,4a011cb8-38eb-447c-9317-b5dbd9c0c921,London Outer Upper NW,,4143
370943,7b970b33-c4f8-49aa-9e7a-cb7a4d4fbdbb,London Outer N,London Outer N,141
355657,c5f982ed-7557-4513-b7c0-42599c56d414,Liverpool North,,793
396437,89290341-6d49-4885-8274-016466ff51a8,Northampton,,42
365872,9c48f276-3a9c-47a1-ba9a-08c8fa46050f,London Outer Upper NW,,4204
366700,bfa0666e-6871-417b-8884-cd5275988e1d,London Border NE,,662
385734,3178b3dc-245f-4f17-ae28-5ae8e6e42f36,London Outer N,,2237
350127,3f9a488e-8a93-41bb-b0f0-0e96075279a7,Chesterfield,Sheffield,447
380267,4b96736d-161a-4465-88f5-5f0d01ddf230,London Inner Upper NW,,2120
345966,66d01d1f-6c9d-4c24-b020-f67608399974,Newcastle,,2929
395788,6a94b427-3691-47f0-bfa7-b6cebf084da3,Manchester City,,1448
350351,64ed7674-0067-4f21-983a-5057d270b310,London Inner Lower NW,,3987
354639,fe8c4261-5597-440e-bab9-6455b61e025d,Manchester City,,3557
355322,ca30578b-b0fe-4be7-8d85-a083e3f4834e,London Outer SE,,629
340104,e5a11ea8-d398-4127-9987-659f65be68c4,London Inner Lower NW,,869
373529,5b517f1a-abc0-47bb-ba7a-096bf1370799,Altrincham,,24
377923,4e7cdb23-f84a-4968-9de4-2cc8e55acc8b,London Outer NE,,1414
394375,cc40cadd-264e-4854-a4ad-de4d8ff1eab0,Liverpool Wirral,,2370
395617,0431d603-4e00-4040-ae32-e3c33b8ecc86,London Inner S,,1320
337483,fda25d48-f5d8-4bb1-a073-17cd38b3b82c,London Border NE,,3809
403565,f6aa6356-0ac2-4a4a-bcf5-82161acfcffc,Bristol - Filton and Patchway,,1782
340193,48a98b4a-f39b-41d4-bbf8-bef79a6a622c,London Outer N,,2122
382624,343be08d-4328-4380-9ad2-d8c8e99de36a,London Inner Lower NW,London Outer Lower NW,137
402375,62c26013-4b8b-4671-8817-d4fed1aeca82,London Inner S,,6
414079,5f623e39-10c8-43df-b973-efe43a22ea23,Sheffield,,52
379732,aa042851-7026-4aec-b817-944699d5b88f,London Inner Lower NW,London Outer Upper NW,26
406461,bd5bcc9e-b3dd-4192-aaef-af82c4579961,Outer Leeds,,9
488561,10706536-04b5-46e2-9cc9-15ecc4ae4f39,Reading,Reading,227
433172,330ea47e-890a-4650-b752-4bd373bcc27e,Birmingham Central,,6
490024,383306ab-5292-4eb4-b610-5222e8e9d8c0,Stockport,,151
405656,0424dd75-c1d6-49fc-9e3d-c3d155c82d7d,Leicester,,943
378251,a2252828-5c7a-4e17-ad12-e87ec0ea81fc,London Inner E,,35
411583,a3ef0237-1159-44b0-b10b-53ef40010aa0,Southampton,,92
486128,7c1baada-6c1d-4fce-a0a5-5ac3125924d2,Birmingham East,Birmingham East,1
414046,ff487445-fb58-4457-b50d-18719ad1ccbb,Darlington,Darlington,135
483577,c7c7e1f8-0b7a-48f9-b409-7b6fec82ec5c,UNKNOWN,Sunderland,10
481428,470a2b19-a26e-43a3-a4cb-7294695dc572,London Outer SW,London Outer S,9
382899,d3b3dbf1-19f5-4614-83ca-edda8e166e97,London Inner S,,1
339733,de5c94fe-621d-4f52-8177-9c09b8c1e9ca,,,15
394339,fdb40b2a-ae69-4ad0-8939-ff14323ce562,,,36
381029,2f61b77b-d4d9-4533-aee8-f70974e90b57,Altrincham,,2
483365,f853295e-da57-4af9-b636-8c3e9c42e544,,,19
485997,7ab8d52e-4bb4-47a3-8874-d0508d5279f3,Liverpool Wirral,Liverpool Wirral,241
382870,960b976b-43ed-4c87-90aa-4913c7101674,London Inner W,,4
484948,7e640cca-ba55-402f-ad0c-d0825c3b2e61,UNKNOWN,Sunderland,53
409073,a1345711-49ed-4bf8-aa38-721f02e02f46,London Inner N,,49
366519,7854b2cb-c137-4af4-aae4-8a0af02af7ea,Widnes,,3
338781,95777456-126a-4582-a460-02bfed769637,Hull,,61
391307,8eb8be77-fcfa-45f1-95c6-d4427e65acad,Cardiff,,13
371259,60c2b62f-7e2b-4ead-8c06-95a23641f177,Gateshead,Newcastle,6
345731,99c099da-a8de-4298-aa8a-fb77debfc87b,,,2
373687,951cc2c6-9051-4d12-9346-c8ab4101993d,Manchester East,,2
452654,e525ce6d-4d13-4957-8f45-4a5b56fb8e89,Bristol Central Area,Bristol Central Area,9
485264,d6021b4f-1516-47bb-9553-349658c7d78f,Leeds West,Leeds City,25
370556,1bb06c02-92a5-4ff1-aa9f-d9ae4c989cba,London Inner E,,5
387481,04300305-b025-4b98-b76d-8fd9a07b0b1b,,,13
426980,175d2b66-ee36-407d-80f2-52f761912d99,Middleton,,5
473301,ee089dec-d2b9-44c6-9b3a-301882b8cbbf,London Border N,London Outer NE,4
373482,730b2fc7-57ad-46a5-817c-ab1d349ed1de,Manchester East,,3
401828,70d212f7-13ab-49e1-8e92-396859a4b091,London Outer E,London Border E,3
370564,e5ffc3dc-1be0-469a-b0f9-c7b6c85d54e2,London Outer N,,13
350419,0934a745-58ba-44a0-9dac-771d215fddb9,London Outer SE,,6
395844,13523ae8-58eb-4463-a825-9b7a605b3ecd,Manchester City,,18
484873,8628dffa-d8be-4a3e-8dfc-70b4ebe94f23,,Blackpool South,39
369983,56c07310-c2ec-47e3-8cb1-ce0a8020d20a,London Border N,,2102
354725,69d93b58-4f46-497f-b9ae-f108007d90f8,London Outer NE,,11
489577,88305db4-e79a-4dac-a10e-7b472691d841,London Inner S,London Inner S,397
477089,0f401f55-c8fc-44ba-8d9b-7f94766c6ba4,London Border W,London Border N,114
476303,a6a4c660-d9f0-4642-a526-038ef3bfdc11,Walsall,Walsall,159
363250,d4ef473e-d9c0-4ab7-96ca-73fb2448bf27,,,46
430420,50d71b88-3024-4353-8047-aa54126522f9,Cannock,,242
489857,26aa3859-5ed8-41b1-8a42-2a5946a05b72,London Outer N,London Inner N,10
473592,bf146563-9c3b-4950-8b41-e9030748e219,London Border E,London Outer NE,5
489879,38100555-6d7d-40f3-96a2-c4fe2cacd5e7,London Inner Lower NW,London Border E,128
484549,29196e52-9595-4b4e-a818-4894922cf4a7,Liverpool Wirral,Liverpool Central South,853
481393,2d5e06e1-6b91-40ca-a1e7-d438b2395ce0,London Inner Upper NW,London Outer Upper NW,5
346959,e3d55fae-0339-4730-95be-62afa3d26f8f,London Inner E,,921
382491,0b72a3be-30f7-4aba-9fc1-d77517127fab,Cardiff,,80
399456,51cd8fb7-1e6e-4ba7-837c-bc9683cb291a,,,7
370923,b2a26c6d-240a-4ad0-a286-91fad9f2064e,London Inner E,,1
442703,6fb07f61-50a1-4a4f-9a3e-3f01a5427c35,Sunderland,Sunderland,3
459468,e3e415a6-6ceb-489e-8f34-9a22d4cecace,London Border NE,Birmingham North,195
486331,f73a20c3-ffd2-4036-acdf-b3cb90978650,Manchester City,Plymouth,72
489384,93c67012-a066-42e7-a06c-cd484d87540c,Manchester East,,238
411299,365bc7b8-0268-4b6d-99e2-32539afcfada,Manchester City,,281
489744,f0bf19a6-603f-47f6-ac50-89abb00162fa,London Border N,London Outer N,376
368503,cc877ff9-4cc8-497a-ad2e-dddfbe5290d1,London Inner Lower NW,,19
485434,d35e905f-bd5e-4c67-bf1c-fc3e784a7216,London Inner Lower NW,London Outer Upper NW,3
490293,989ffbea-3c82-4fb5-ae4c-20a4f90a7d8f,Stourbridge,Birmingham East,33
410987,df5f7a70-4c2a-4ca2-bea4-26521e72a3ba,,,4
477143,5281433b-8d78-4d63-9021-99cd30cfc755,London Outer Lower NW,London Inner Lower NW,52
462543,31df2b29-6265-44e4-9a5e-ccf23bbd728c,London Outer Lower NW,London Outer NE,5
481854,87673d46-a280-4e5a-a716-8c335d9d8afe,Nottingham North,,10
415296,e6dca077-5912-42cd-aaba-0a3aa2d5bb41,London Inner E,,204
410685,728a3263-9196-424e-8843-0b85c52b02f9,London Outer E,,64
485217,0af774bd-8274-4721-b92f-4ec860085113,London Inner N,London Outer SE,18
490671,aec3a820-a022-495d-a105-c2322ea05df2,Wolverhampton,Wolverhampton,361
405568,66bf0373-1153-4a27-99c8-8c9e238f6bf3,London Inner Upper NW,,21
